PlayerID,Player,Team,Salary,Rk,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Age_Sq,MIN_VAL,PTS_VAL,REB_VAL,AST_VAL,STL_VAL,BLK_VAL,TOV_VAL,SPV,SPV_Offense,SPV_Defense,SPV_per_min,cluster,cluster_per_min
conlemi01,Mike Conley,MIN,9975962.0,259.0,37.0,PG,71.0,64.0,24.7,2.6,6.6,0.4,1.8,4.4,0.41,0.8,2.2,0.38,0.535,1.1,1.3,0.9,0.5,2.1,2.6,4.5,1.1,0.2,1.1,1.6,8.2,,13.3,0.573,0.662,0.192,2.1,9.3,5.7,24.5,2.2,0.7,12.9,14.4,3.0,2.2,5.2,0.142,-0.1,1.3,1.2,1.4,,1369.0,24.7,8.2,3.0420000000000007,10.080000000000002,2.4200000000000004,0.45999999999999996,-2.4200000000000004,46.482000000000006,45.400000000000006,30.622000000000003,0.8818623481781378,2,1
valanjo01,Jonas Valančiūnas,SAC,9900000.0,173.0,32.0,C,49.0,12.0,20.1,4.7,8.6,0.547,0.1,0.6,0.259,4.6,8.1,0.567,0.556,1.9,2.2,0.896,2.4,5.8,8.2,2.2,0.4,0.6,1.8,2.0,11.5,,20.6,0.602,0.064,0.251,12.6,30.2,21.4,18.8,1.1,2.6,15.8,23.8,1.3,1.0,2.3,0.112,0.8,-0.5,0.4,0.6,,1024.0,20.1,11.5,9.594000000000001,4.928000000000001,0.8800000000000001,1.38,-3.9600000000000004,44.422000000000004,40.48800000000001,31.954,1.210049751243781,2,0
carusal01,Alex Caruso,OKC,9890000.0,294.0,30.0,SG,54.0,3.0,19.3,2.6,5.8,0.446,1.1,3.1,0.353,1.5,2.7,0.556,0.541,0.8,0.9,0.824,0.7,2.2,2.9,2.5,1.6,0.6,0.7,1.9,7.1,,15.9,0.568,0.541,0.162,4.0,12.2,8.2,16.6,4.0,2.9,9.9,15.2,1.6,2.3,3.9,0.18,0.1,3.9,4.0,1.6,,900.0,19.3,7.1,3.3930000000000002,5.6000000000000005,3.5200000000000005,1.38,-1.54,38.75300000000001,33.54,27.593,1.0079274611398963,2,1
smithja05,Jabari Smith Jr.,HOU,9770880.0,141.0,21.0,PF,57.0,39.0,30.1,4.4,9.9,0.438,1.7,4.9,0.354,2.6,5.1,0.519,0.525,1.8,2.2,0.825,1.8,5.2,7.0,1.1,0.4,0.7,1.1,2.2,12.2,,12.6,0.562,0.489,0.223,6.4,18.6,12.4,4.7,0.7,2.1,8.9,16.4,1.9,2.2,4.2,0.117,-0.8,0.1,-0.7,0.6,,441.0,30.1,12.2,8.190000000000001,2.4640000000000004,0.8800000000000001,1.6099999999999999,-2.4200000000000004,53.023999999999994,47.184,40.78000000000001,0.7615946843853819,2,2
jonesde02,Derrick Jones Jr.,LAC,9523810.0,188.0,27.0,SF,77.0,55.0,24.3,4.0,7.6,0.526,1.0,2.8,0.356,3.0,4.8,0.627,0.593,1.1,1.5,0.703,1.2,2.2,3.4,0.8,1.0,0.4,0.9,2.0,10.1,,13.5,0.609,0.372,0.2,5.7,10.1,8.0,4.6,2.1,1.7,9.3,16.5,2.1,2.6,4.7,0.12,-1.0,0.7,-0.3,0.8,,729.0,24.3,10.1,3.978,1.7920000000000003,2.2,0.9199999999999999,-1.9800000000000002,41.31000000000001,38.172,31.398000000000003,0.7000000000000001,2,2
horfoal01,Al Horford,BOS,9500000.0,226.0,38.0,C,60.0,42.0,27.7,3.3,7.7,0.423,1.9,5.2,0.363,1.4,2.5,0.551,0.547,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.6,0.9,0.8,1.4,9.0,,12.9,0.563,0.681,0.082,5.2,18.9,12.1,10.4,1.1,2.8,8.8,13.8,2.0,2.4,4.4,0.129,0.1,1.1,1.2,1.3,,1444.0,27.7,9.0,7.254000000000001,4.704000000000001,1.32,2.07,-1.7600000000000002,50.28800000000001,43.164,38.344,0.8154512635379062,2,1
connapa01,Pat Connaughton,MIL,9423869.0,370.0,32.0,SG,41.0,1.0,14.7,2.0,4.3,0.469,0.6,2.0,0.321,1.4,2.3,0.594,0.542,0.6,0.8,0.774,0.5,2.2,2.7,1.7,0.2,0.3,0.6,1.1,5.3,,12.1,0.567,0.458,0.175,3.6,15.6,9.8,15.8,0.7,1.7,11.2,15.6,0.6,0.6,1.2,0.093,-1.4,-0.8,-2.3,0.0,,1024.0,14.7,5.3,3.1590000000000007,3.8080000000000003,0.44000000000000006,0.69,-1.32,26.777,25.128,18.989000000000004,0.8215646258503401,0,1
onealro01,Royce O'Neale,PHO,9375000.0,221.0,31.0,SF,75.0,22.0,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.8,1.7,0.481,0.58,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.5,0.9,2.0,9.1,,12.6,0.585,0.774,0.046,3.3,17.5,10.6,12.3,1.8,1.7,10.1,15.5,1.6,1.2,2.8,0.073,0.2,-0.1,0.1,1.0,,961.0,24.5,9.1,5.4990000000000006,4.928000000000001,1.9800000000000002,1.15,-1.9800000000000002,45.177,40.508,33.129000000000005,0.8439591836734693,2,1
mccontj01,T.J. McConnell,IND,9300000.0,219.0,32.0,PG,79.0,1.0,17.9,4.1,7.9,0.519,0.2,0.6,0.306,3.9,7.3,0.537,0.531,0.7,1.0,0.74,0.6,1.9,2.4,4.4,1.1,0.3,1.4,1.0,9.1,,18.4,0.547,0.079,0.123,3.5,11.6,7.6,37.0,2.8,1.3,14.2,23.4,1.5,1.7,3.2,0.109,0.6,0.6,1.2,1.2,,1024.0,17.9,9.1,2.8080000000000003,9.856000000000002,2.4200000000000004,0.69,-3.08,39.694,39.936,23.818,1.2175418994413412,2,0
kennalu01,Luke Kennard,MEM,9250000.0,232.0,28.0,SG,65.0,11.0,22.6,3.2,6.6,0.478,1.7,4.0,0.433,1.4,2.6,0.547,0.609,0.8,0.9,0.895,0.6,2.2,2.8,3.3,0.8,0.1,1.1,0.9,8.9,,13.6,0.631,0.606,0.132,2.7,10.4,6.6,18.5,1.6,0.3,13.6,14.5,2.6,1.3,3.9,0.127,0.9,0.2,1.1,1.2,,784.0,22.6,8.9,3.2760000000000002,7.392,1.7600000000000002,0.22999999999999998,-2.4200000000000004,41.738,41.312000000000005,27.866000000000003,0.8468141592920354,2,1
thompam01,Amen Thompson,HOU,9249960.0,110.0,22.0,SF,69.0,42.0,32.2,5.6,10.1,0.557,0.4,1.3,0.275,5.3,8.8,0.599,0.575,2.4,3.6,0.684,2.8,5.4,8.2,3.8,1.4,1.3,2.0,2.4,14.1,,18.7,0.602,0.131,0.354,9.0,18.2,13.5,16.9,2.1,3.6,14.6,17.5,4.1,3.9,8.0,0.172,1.4,2.6,4.1,3.4,,484.0,32.2,14.1,9.594000000000001,8.512,3.08,2.9899999999999998,-4.4,66.076,59.212,47.864000000000004,1.0520496894409939,1,1
suggsja01,Jalen Suggs,ORL,9188385.0,87.0,23.0,PG,35.0,35.0,28.6,5.6,13.7,0.41,2.2,6.9,0.314,3.5,6.8,0.506,0.489,2.8,3.1,0.882,0.7,3.4,4.0,3.7,1.5,0.9,2.9,2.8,16.2,,14.4,0.536,0.503,0.229,2.5,14.2,8.1,21.6,2.5,3.2,16.2,27.5,-0.7,1.8,1.1,0.052,-0.8,1.3,0.4,0.6,,529.0,28.6,16.2,4.680000000000001,8.288000000000002,3.3000000000000003,2.07,-6.38,56.757999999999996,59.468,38.65,0.9845454545454544,1,1
martica02,Caleb Martin,DAL,9186594.0,265.0,29.0,SF,31.0,24.0,30.4,3.3,7.5,0.435,1.1,2.8,0.379,2.2,4.7,0.469,0.506,1.5,2.4,0.622,1.4,3.0,4.4,2.2,1.1,0.6,1.4,2.0,9.1,,10.1,0.531,0.375,0.319,5.0,11.6,8.2,10.2,1.8,2.1,14.0,14.2,0.1,0.5,0.6,0.03,-2.3,-0.2,-2.5,-0.1,,841.0,30.4,9.1,5.1480000000000015,4.928000000000001,2.4200000000000004,1.38,-3.08,50.296000000000014,47.507999999999996,39.348000000000006,0.6544736842105263,2,2
paytoga02,Gary Payton II,GSW,9130000.0,325.0,32.0,SG,62.0,11.0,15.0,2.8,4.8,0.574,0.5,1.5,0.326,2.3,3.3,0.69,0.626,0.4,0.6,0.711,0.9,2.1,3.0,1.3,0.8,0.3,0.6,1.7,6.5,,16.2,0.635,0.319,0.128,6.0,15.8,10.7,13.5,2.7,1.7,11.0,16.1,1.5,1.5,3.0,0.155,-0.5,2.0,1.4,0.8,,1024.0,15.0,6.5,3.5100000000000007,2.9120000000000004,1.7600000000000002,0.69,-1.32,29.052000000000003,25.732,20.960000000000004,0.9368000000000001,2,1
castlst01,Stephon Castle,SAS,9105120.0,97.0,20.0,PG,81.0,47.0,26.7,5.2,12.2,0.428,1.2,4.1,0.285,4.0,8.1,0.501,0.476,3.1,4.2,0.724,1.1,2.6,3.7,4.1,0.9,0.3,2.2,2.0,14.7,,13.7,0.522,0.337,0.348,4.4,10.3,7.4,22.8,1.7,0.9,13.4,26.0,0.1,1.0,1.1,0.025,-1.5,-1.7,-3.2,-0.6,,400.0,26.7,14.7,4.329000000000001,9.184,1.9800000000000002,0.69,-4.840000000000001,52.74299999999999,55.424,33.699,0.9753932584269664,2,1
jonestr01,Tre Jones,CHI,9104167.0,283.0,25.0,PG,28.0,0.0,16.1,1.6,3.3,0.484,0.3,0.9,0.308,1.3,2.4,0.552,0.527,0.9,1.2,0.758,0.5,1.5,2.1,3.7,0.6,0.2,0.8,1.2,4.4,,13.8,0.572,0.28,0.355,3.6,10.3,6.9,30.1,1.9,1.0,16.3,12.2,0.9,0.3,1.1,0.118,-1.2,1.1,-0.1,0.2,,625.0,16.1,4.4,2.4570000000000003,8.288000000000002,1.32,0.45999999999999996,-1.7600000000000002,31.265000000000004,30.548000000000005,20.337000000000003,0.9419254658385096,2,1
bitadgo01,Goga Bitadze,ORL,9057971.0,284.0,25.0,C,70.0,42.0,20.4,3.0,4.8,0.611,0.0,0.4,0.107,2.9,4.4,0.656,0.615,1.2,1.9,0.639,2.4,4.2,6.6,2.0,0.7,1.4,1.0,2.1,7.2,,19.2,0.631,0.083,0.392,12.7,25.0,18.6,14.8,1.7,6.6,15.3,14.3,2.8,3.0,5.8,0.195,-0.3,2.8,2.5,1.6,,625.0,20.4,7.2,7.722,4.48,1.54,3.2199999999999998,-2.2,42.36199999999999,34.28,32.882,1.0765686274509805,2,0
nnajize01,Zeke Nnaji,DEN,8888889.0,462.0,24.0,PF,57.0,4.0,10.7,1.2,2.5,0.496,0.3,0.9,0.327,0.9,1.6,0.596,0.557,0.5,0.8,0.614,0.6,1.0,1.6,0.4,0.4,0.7,0.2,1.1,3.2,,12.0,0.574,0.369,0.312,6.3,9.8,8.1,4.6,2.0,5.6,8.0,12.2,0.6,0.6,1.2,0.097,-2.1,0.7,-1.3,0.1,,576.0,10.7,3.2,1.8720000000000003,0.8960000000000001,0.8800000000000001,1.6099999999999999,-0.44000000000000006,18.717999999999996,15.235999999999999,15.062,0.7493457943925235,0,2
murrake02,Keegan Murray,SAC,8809560.0,134.0,24.0,PF,76.0,76.0,34.3,4.8,10.8,0.444,2.0,5.9,0.343,2.8,4.9,0.566,0.538,0.8,0.9,0.833,1.9,4.8,6.7,1.4,0.8,0.9,0.8,2.4,12.4,,12.0,0.553,0.548,0.088,6.3,15.5,10.9,5.6,1.1,2.6,6.6,15.0,2.4,2.1,4.4,0.082,-0.8,-0.8,-1.6,0.2,,576.0,34.3,12.4,7.839000000000001,3.136,1.7600000000000002,2.07,-1.7600000000000002,59.745,51.596,45.968999999999994,0.7418367346938777,1,2
hieldbu01,Buddy Hield,GSW,8780488.0,156.0,32.0,SG,82.0,22.0,22.7,4.0,9.6,0.417,2.5,6.7,0.37,1.5,2.9,0.527,0.546,0.6,0.8,0.828,0.6,2.6,3.2,1.6,0.8,0.3,1.1,1.6,11.1,,12.3,0.56,0.698,0.081,2.9,12.7,7.6,10.7,1.8,1.2,10.1,20.5,0.6,2.2,2.8,0.073,-0.7,-0.3,-1.0,0.5,,1024.0,22.7,11.1,3.7440000000000007,3.5840000000000005,1.7600000000000002,0.69,-2.4200000000000004,41.157999999999994,39.804,28.894000000000002,0.8131277533039649,2,1
anderky01,Kyle Anderson,MIA,8780488.0,349.0,31.0,PF,36.0,3.0,15.0,2.1,4.7,0.45,0.5,1.4,0.365,1.6,3.3,0.487,0.506,0.5,0.8,0.667,0.8,2.3,3.1,2.3,0.7,0.6,0.6,1.1,5.3,,14.8,0.522,0.308,0.16,5.2,17.0,10.9,21.2,2.3,3.5,10.0,15.7,0.6,0.9,1.5,0.132,-0.3,2.6,2.3,0.6,,961.0,15.0,5.3,3.6270000000000007,5.152,1.54,1.38,-1.32,30.679,26.772000000000002,21.547,1.0452666666666666,2,1
marshna01,Naji Marshall,DAL,8571429.0,121.0,27.0,SF,69.0,31.0,27.8,5.2,10.3,0.508,0.9,3.2,0.275,4.4,7.2,0.611,0.551,1.9,2.3,0.813,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,,15.1,0.584,0.306,0.225,4.4,14.0,9.3,15.8,1.8,0.5,12.5,20.0,2.0,1.5,3.5,0.087,-0.3,-0.5,-0.8,0.6,,729.0,27.8,13.2,5.6160000000000005,6.720000000000001,2.2,0.45999999999999996,-3.5200000000000005,52.476,51.24,36.07600000000001,0.8876258992805756,2,1
smithja04,Jalen Smith,CHI,8571429.0,261.0,24.0,C,64.0,2.0,15.0,3.0,6.4,0.466,1.1,3.5,0.324,1.8,2.9,0.634,0.554,1.1,1.4,0.809,1.4,4.2,5.6,1.0,0.3,0.7,0.6,1.5,8.2,,18.7,0.586,0.544,0.218,9.9,28.7,19.5,9.7,0.8,4.0,7.6,21.0,1.7,1.3,2.9,0.146,1.5,-0.6,0.9,0.7,,576.0,15.0,8.2,6.5520000000000005,2.24,0.66,1.6099999999999999,-1.32,32.94199999999999,26.759999999999998,23.822,1.196133333333333,2,0
niangge01,Georges Niang,ATL,8500000.0,194.0,31.0,PF,51.0,1.0,20.6,3.3,6.8,0.477,1.8,4.4,0.4,1.5,2.4,0.618,0.606,0.5,0.6,0.793,0.7,3.0,3.7,1.3,0.3,0.1,0.9,2.5,8.7,,11.1,0.617,0.647,0.083,3.6,15.5,9.7,8.3,0.8,0.6,11.7,16.5,1.1,1.1,2.2,0.099,-1.3,-0.5,-1.8,0.1,,961.0,20.6,8.7,4.329000000000001,2.9120000000000004,0.66,0.22999999999999998,-1.9800000000000002,35.451,34.192,25.819000000000003,0.7209223300970873,2,2
thompau01,Ausar Thompson,DET,8376000.0,189.0,22.0,SF,59.0,48.0,22.5,4.2,7.8,0.535,0.2,0.8,0.224,4.0,7.0,0.572,0.547,1.5,2.4,0.641,1.9,3.3,5.1,2.3,1.7,0.7,1.4,2.8,10.1,,17.2,0.568,0.107,0.309,9.3,15.9,12.6,14.4,3.5,2.9,13.3,19.1,1.5,2.4,3.8,0.138,-0.8,2.5,1.7,1.2,,484.0,22.5,10.1,5.9670000000000005,5.152,3.74,1.6099999999999999,-3.08,45.989000000000004,40.832,33.817,1.0439555555555557,2,1
giddejo01,Josh Giddey,CHI,8352367.0,101.0,22.0,PG,70.0,69.0,30.2,5.3,11.4,0.465,1.5,4.0,0.378,3.8,7.4,0.512,0.531,2.5,3.2,0.781,1.8,6.3,8.1,7.2,1.2,0.6,2.9,1.7,14.6,,18.1,0.57,0.348,0.281,6.4,21.4,14.0,32.9,1.9,1.8,18.4,21.7,2.8,2.5,5.3,0.121,1.9,1.1,3.0,2.7,,484.0,30.2,14.6,9.477,16.128000000000004,2.64,1.38,-6.38,68.045,67.30799999999999,43.697,1.2531456953642384,1,0
okogijo01,Josh Okogie,CHO,8250000.0,291.0,26.0,SG,25.0,1.0,14.0,2.2,4.6,0.491,0.6,1.7,0.381,1.6,2.9,0.556,0.561,0.9,1.3,0.688,1.3,1.6,2.9,0.6,0.8,0.4,0.6,1.1,6.0,,15.8,0.586,0.368,0.281,10.4,12.4,11.4,5.8,3.0,2.7,11.1,18.1,0.4,0.3,0.7,0.092,0.1,0.3,0.4,0.2,,676.0,14.0,6.0,3.3930000000000002,1.344,1.7600000000000002,0.9199999999999999,-1.32,26.097,22.664,20.073,0.8640714285714285,0,1
hollaro01,Ron Holland,DET,8245320.0,328.0,19.0,SF,81.0,2.0,15.6,2.4,5.1,0.474,0.4,1.9,0.238,2.0,3.3,0.608,0.517,1.1,1.5,0.754,0.5,2.2,2.7,1.0,0.6,0.2,0.9,1.7,6.4,,11.1,0.556,0.363,0.293,3.5,15.5,9.5,8.9,1.9,1.3,13.3,18.1,0.2,1.5,1.8,0.067,-3.3,0.3,-3.0,-0.3,,361.0,15.6,6.4,3.1590000000000007,2.24,1.32,0.45999999999999996,-1.9800000000000002,27.199,26.220000000000002,20.539,0.743525641025641,0,2
martico01,Cody Martin,PHO,8120000.0,306.0,29.0,SF,39.0,8.0,24.8,3.0,6.9,0.433,1.0,3.2,0.323,1.9,3.7,0.528,0.507,0.9,1.3,0.694,1.0,3.5,4.5,2.3,1.1,0.7,1.1,1.8,7.8,,11.7,0.528,0.463,0.183,4.3,15.3,9.7,13.6,2.2,2.6,12.7,14.6,0.3,1.0,1.3,0.063,-2.3,1.1,-1.2,0.2,,841.0,24.8,7.8,5.265000000000001,5.152,2.4200000000000004,1.6099999999999999,-2.4200000000000004,44.627,40.172000000000004,34.095,0.799475806451613,2,2
landajo01,Jock Landale,HOU,8000000.0,387.0,29.0,C,42.0,3.0,11.9,1.9,3.6,0.533,0.3,0.6,0.423,1.7,3.0,0.556,0.569,0.6,1.0,0.675,1.3,1.9,3.3,0.9,0.3,0.2,0.5,1.2,4.8,,16.0,0.59,0.171,0.263,11.7,17.6,14.6,10.3,1.3,1.8,11.0,15.7,1.0,0.7,1.7,0.159,0.0,0.4,0.4,0.3,,841.0,11.9,4.8,3.861,2.0160000000000005,0.66,0.45999999999999996,-1.1,22.597,19.816000000000003,16.881,0.8989075630252101,0,1
lylestr01,Trey Lyles,SAC,8000000.0,323.0,29.0,PF,69.0,5.0,19.6,2.3,5.4,0.42,1.2,3.4,0.34,1.1,2.0,0.559,0.528,0.8,1.2,0.7,1.2,3.4,4.6,1.2,0.6,0.3,0.6,1.2,6.5,,12.3,0.551,0.636,0.214,6.6,19.6,13.1,7.9,1.5,1.7,8.7,14.3,1.3,1.2,2.6,0.091,-0.4,-0.3,-0.7,0.4,,841.0,19.6,6.5,5.382000000000001,2.688,1.32,0.69,-1.32,34.86,30.108,26.992000000000004,0.7785714285714286,2,2
greenje02,Jeff Green,HOU,8000000.0,364.0,38.0,PF,32.0,3.0,12.4,1.9,3.8,0.504,0.9,2.5,0.367,1.0,1.3,0.762,0.624,0.7,0.8,0.808,0.3,1.5,1.8,0.6,0.2,0.1,0.3,1.0,5.4,,13.6,0.649,0.653,0.215,2.9,12.9,7.8,7.0,0.7,0.9,6.4,14.7,0.9,0.4,1.3,0.159,0.3,0.0,0.4,0.2,,1444.0,12.4,5.4,2.1060000000000003,1.344,0.44000000000000006,0.22999999999999998,-0.66,21.260000000000005,19.804000000000002,15.176,0.714516129032258,0,2
looneke01,Kevon Looney,GSW,8000000.0,397.0,28.0,C,76.0,6.0,15.0,1.9,3.7,0.514,0.0,0.1,0.4,1.9,3.6,0.516,0.518,0.7,1.3,0.566,2.4,3.6,6.1,1.6,0.6,0.5,0.5,2.0,4.5,,17.0,0.535,0.018,0.356,16.9,26.9,21.8,14.3,2.0,3.1,10.8,13.3,2.2,2.1,4.3,0.182,-1.0,1.3,0.3,0.7,,784.0,15.0,4.5,7.1370000000000005,3.5840000000000005,1.32,1.15,-1.1,31.591,24.184,24.607,1.1060666666666665,2,0
oubreke01,Kelly Oubre Jr.,PHI,7983000.0,94.0,29.0,SF,60.0,57.0,34.6,5.8,12.4,0.47,1.2,4.0,0.293,4.6,8.3,0.555,0.518,2.3,3.1,0.751,1.6,4.5,6.1,1.8,1.5,0.5,1.3,3.0,15.1,,13.5,0.551,0.327,0.25,5.1,15.4,10.0,7.9,2.2,1.4,8.9,18.9,1.2,1.4,2.6,0.061,-1.7,-0.6,-2.3,-0.1,,841.0,34.6,15.1,7.1370000000000005,4.032000000000001,3.3000000000000003,1.15,-2.8600000000000003,62.45900000000002,56.592000000000006,46.187,0.8051734104046243,1,1
iveyja01,Jaden Ivey,DET,7977240.0,72.0,22.0,SG,30.0,30.0,29.9,6.3,13.8,0.46,2.1,5.1,0.409,4.2,8.6,0.49,0.536,2.8,3.9,0.733,1.3,2.8,4.1,4.0,0.9,0.4,3.0,2.2,17.6,,14.7,0.569,0.373,0.281,5.0,10.3,7.6,19.7,1.5,1.2,16.1,26.0,0.3,0.8,1.2,0.062,0.8,-0.8,0.0,0.5,,484.0,29.9,17.6,4.797000000000001,8.96,1.9800000000000002,0.9199999999999999,-6.6000000000000005,57.556999999999995,63.06,37.597,0.9249832775919734,1,1
martike04,KJ Martin,UTA,7975000.0,329.0,24.0,PF,24.0,7.0,20.0,2.5,4.1,0.616,0.3,0.9,0.381,2.2,3.3,0.679,0.657,1.0,1.2,0.828,0.9,2.1,3.0,0.8,0.5,0.7,0.5,2.6,6.4,,12.3,0.689,0.212,0.293,4.8,12.5,8.5,5.7,1.1,3.3,9.7,11.2,0.9,0.2,1.1,0.107,-2.1,0.3,-1.7,0.0,,576.0,20.0,6.4,3.5100000000000007,1.7920000000000003,1.1,1.6099999999999999,-1.1,33.312,29.292,26.220000000000002,0.6656,2,2
micicva01,Vasilije Micić,PHO,7723000.0,313.0,31.0,PG,36.0,16.0,21.2,2.6,7.6,0.348,1.3,3.5,0.36,1.4,4.1,0.338,0.43,0.9,1.1,0.829,0.6,1.9,2.4,3.5,0.4,0.0,2.1,1.2,7.5,,6.8,0.462,0.458,0.15,2.7,9.5,6.1,24.8,1.0,0.0,20.3,20.3,-1.1,0.3,-0.9,-0.056,-4.4,-2.4,-6.8,-0.9,,961.0,21.2,7.5,2.8080000000000003,7.840000000000001,0.8800000000000001,0.0,-4.620000000000001,35.608000000000004,41.16,24.887999999999998,0.6796226415094339,2,2
fontesi01,Simone Fontecchio,DET,7692308.0,350.0,29.0,SF,75.0,0.0,16.5,2.0,5.0,0.402,1.0,3.0,0.335,1.0,1.9,0.507,0.504,0.9,1.1,0.833,0.7,2.2,2.9,0.9,0.4,0.2,0.7,1.3,5.9,,9.7,0.544,0.609,0.225,4.7,14.5,9.6,6.9,1.2,0.9,11.6,15.8,0.4,1.2,1.6,0.063,-2.2,-0.7,-2.9,-0.3,,841.0,16.5,5.9,3.3930000000000002,2.0160000000000005,0.8800000000000001,0.45999999999999996,-1.54,27.609,25.956,21.233,0.6732727272727274,0,2
kuminjo01,Jonathan Kuminga,GSW,7636307.0,91.0,22.0,PF,47.0,10.0,24.3,5.5,12.1,0.454,1.0,3.2,0.305,4.5,8.9,0.508,0.495,3.3,5.0,0.668,1.2,3.4,4.6,2.2,0.8,0.4,1.5,1.9,15.3,,15.7,0.535,0.266,0.414,5.1,15.6,10.2,14.6,1.6,1.7,9.6,27.4,0.5,1.5,1.9,0.08,-0.5,-0.1,-0.6,0.4,,484.0,24.3,15.3,5.382000000000001,4.928000000000001,1.7600000000000002,0.9199999999999999,-3.3000000000000003,49.29,47.828,32.362,1.0283950617283952,2,1
blackan01,Anthony Black,ORL,7607760.0,208.0,21.0,PG,78.0,10.0,24.2,3.4,7.9,0.423,0.8,2.5,0.318,2.6,5.4,0.471,0.473,1.9,2.5,0.761,0.7,2.3,2.9,3.1,1.1,0.6,1.8,2.1,9.4,,11.6,0.521,0.315,0.318,3.0,11.4,7.0,19.4,2.3,2.4,16.4,19.6,-0.6,3.0,2.4,0.061,-3.1,1.2,-1.9,0.0,,441.0,24.2,9.4,3.3930000000000002,6.944000000000001,2.4200000000000004,1.38,-3.9600000000000004,43.77700000000001,44.504000000000005,31.393,0.8089669421487604,2,1
tateja01,Jae'Sean Tate,HOU,7565217.0,447.0,29.0,SF,52.0,2.0,11.3,1.3,2.8,0.473,0.3,0.9,0.348,1.0,2.0,0.529,0.527,0.6,0.9,0.681,1.0,1.3,2.3,0.9,0.5,0.1,0.4,1.6,3.6,,12.3,0.557,0.311,0.318,8.9,12.4,10.6,10.5,2.2,1.1,11.5,13.3,0.8,0.8,1.6,0.133,-2.1,1.4,-0.7,0.2,,841.0,11.3,3.6,2.6910000000000003,2.0160000000000005,1.1,0.22999999999999998,-0.8800000000000001,20.057000000000006,17.796,15.321000000000002,0.7749557522123893,0,2
harriga01,Gary Harris,ORL,7500000.0,466.0,30.0,SG,48.0,3.0,14.8,1.1,2.8,0.383,0.8,2.1,0.356,0.3,0.7,0.469,0.519,0.1,0.3,0.583,0.4,0.9,1.3,0.6,0.5,0.3,0.4,0.9,3.0,,6.9,0.524,0.759,0.09,3.1,7.5,5.2,5.8,1.8,1.6,10.9,9.5,0.1,0.9,1.0,0.067,-3.9,1.2,-2.7,-0.1,,900.0,14.8,3.0,1.5210000000000004,1.344,1.1,0.69,-0.8800000000000001,21.575000000000006,20.024,18.111000000000004,0.45777027027027034,0,2
salauti01,Tidjane Salaün,CHO,7488720.0,352.0,19.0,PF,60.0,10.0,20.7,1.9,5.8,0.33,1.0,3.4,0.283,0.9,2.3,0.4,0.414,1.1,1.6,0.713,1.2,3.5,4.7,1.2,0.5,0.2,1.0,1.4,5.9,,7.7,0.457,0.594,0.272,5.9,18.4,12.0,8.5,1.1,1.1,13.1,15.2,-0.9,0.9,0.0,0.002,-4.3,-0.8,-5.2,-1.0,,361.0,20.7,5.9,5.4990000000000006,2.688,1.1,0.45999999999999996,-2.2,34.147000000000006,31.488,27.759,0.6496135265700484,2,2
mathube01,Bennedict Mathurin,IND,7245720.0,88.0,22.0,SF,72.0,49.0,29.8,5.4,11.8,0.458,1.4,4.0,0.34,4.1,7.8,0.519,0.516,3.8,4.6,0.831,1.2,4.1,5.3,1.9,0.7,0.3,1.9,2.3,16.1,,13.6,0.579,0.338,0.389,4.6,15.2,9.9,8.8,1.1,1.0,11.9,22.8,1.3,1.8,3.0,0.068,-1.3,-1.5,-2.9,-0.5,,484.0,29.8,16.1,6.2010000000000005,4.256,1.54,0.69,-4.18,54.407000000000004,54.336000000000006,38.231,0.8257382550335571,1,1
chrisma02,Max Christie,DAL,7142857.0,201.0,21.0,SG,46.0,25.0,25.1,2.8,6.3,0.444,1.3,3.5,0.368,1.5,2.7,0.544,0.549,1.6,1.9,0.851,0.5,2.1,2.7,1.4,0.8,0.5,0.8,1.6,8.5,,10.6,0.598,0.566,0.302,2.5,9.3,6.0,7.7,1.5,1.7,10.7,13.9,1.0,0.9,2.0,0.081,-1.8,0.0,-1.8,0.0,,441.0,25.1,8.5,3.1590000000000007,3.136,1.7600000000000002,1.15,-1.7600000000000002,41.045,38.496,31.169,0.6352589641434263,2,2
wagnefr01,Franz Wagner,ORL,7007092.0,22.0,23.0,SF,60.0,60.0,33.7,9.0,19.4,0.463,1.7,5.9,0.295,7.2,13.5,0.535,0.507,4.5,5.2,0.871,0.9,4.8,5.7,4.7,1.3,0.4,2.3,2.5,24.2,,20.1,0.558,0.303,0.268,3.0,17.1,9.7,26.6,1.9,1.0,9.6,31.0,2.6,3.1,5.6,0.133,2.6,0.5,3.1,2.6,,529.0,33.7,24.2,6.669000000000001,10.528000000000002,2.8600000000000003,0.9199999999999999,-5.06,73.81700000000001,73.48800000000001,44.14900000000001,1.1904154302670624,1,0
